datetime,solar_mwh,konya_shortwave_radiation,konya_temperature_2m,konya_cloud_cover,konya_direct_radiation,konya_precipitation,konya_wind_speed_10m,gaziantep_shortwave_radiation,gaziantep_temperature_2m,gaziantep_cloud_cover,gaziantep_direct_radiation,gaziantep_precipitation,gaziantep_wind_speed_10m,izmir_shortwave_radiation,izmir_temperature_2m,izmir_cloud_cover,izmir_direct_radiation,izmir_precipitation,izmir_wind_speed_10m,date,year,month,day,hour,day_of_year,week,weekday,avg_shortwave_radiation,avg_cloud_cover,avg_temperature_2m,avg_direct_radiation,avg_precipitation,avg_wind_speed_10m
2022-01-04 17:00:00+03:00,291.96,159.0,10.3085,34.0,109.0,0.0,1.2083046,20.0,8.0825,100.0,0.0,0.0,0.7615773,164.0,16.1805,44.0,95.0,0.0,2.7802877,2022-01-04,2022,1,4,17,4,1,1,114.333336,59.333332,11.523834,68.0,0.0,1.5833899
2022-01-04 18:00:00+03:00,56.14,23.0,3.1585002,69.0,11.0,0.0,2.5317976,2.0,7.3824997,100.0,0.0,0.0,0.89442724,43.0,14.780499,22.0,20.0,0.0,2.4839485,2022-01-04,2022,1,4,18,4,1,1,22.666666,63.666668,8.440499,10.333333,0.0,1.9700578
2022-01-04 19:00:00+03:00,0.72,0.0,2.1085,17.0,0.0,0.0,1.7029386,0.0,6.7324996,94.0,0.0,0.0,1.1401755,0.0,14.030499,37.0,0.0,0.0,2.3430748,2022-01-04,2022,1,4,19,4,1,1,0.0,49.333332,7.6238327,0.0,0.0,1.7287296
2022-01-04 20:00:00+03:00,0.0,0.0,1.3085,5.0,0.0,0.0,1.1661904,0.0,5.9325,10.0,0.0,0.0,1.9723083,0.0,13.530499,29.0,0.0,0.0,2.5495098,2022-01-04,2022,1,4,20,4,1,1,0.0,14.666667,6.9238334,0.0,0.0,1.8960028
2022-01-04 21:00:00+03:00,0.0,0.0,3.9585,4.0,0.0,0.0,0.41231057,0.0,3.8825,55.0,0.0,0.0,1.7,0.0,12.9805,25.0,0.0,0.0,2.4758837,2022-01-04,2022,1,4,21,4,1,1,0.0,28.0,6.9405,0.0,0.0,1.5293981
2022-01-04 22:00:00+03:00,0.0,0.0,5.2085,69.0,0.0,0.0,0.9055385,0.0,3.1325,4.0,0.0,0.0,1.4866068,0.0,12.8305,99.0,0.0,0.0,2.758623,2022-01-04,2022,1,4,22,4,1,1,0.0,57.333332,7.0571666,0.0,0.0,1.7169228
2022-01-04 23:00:00+03:00,0.0,0.0,6.1584997,0.0,0.0,0.0,0.72801095,0.0,2.5325,0.0,0.0,0.0,1.3453624,0.0,12.530499,98.0,0.0,0.0,2.758623,2022-01-04,2022,1,4,23,4,1,1,0.0,32.666668,7.0738335,0.0,0.0,1.6106653
2022-01-05 00:00:00+03:00,0.0,0.0,4.0085,0.0,0.0,0.0,1.1401755,0.0,2.5825,8.0,0.0,0.0,1.5,0.0,12.3305,76.0,0.0,0.0,3.04795,2022-01-05,2022,1,5,0,5,1,2,0.0,28.0,6.3071666,0.0,0.0,1.8960419
2022-01-05 01:00:00+03:00,0.0,0.0,2.2085,5.0,0.0,0.0,1.0440307,0.0,2.1825001,0.0,0.0,0.0,1.0630146,0.0,12.4805,64.0,0.0,0.0,3.5608988,2022-01-05,2022,1,5,1,5,1,2,0.0,23.0,5.623833,0.0,0.0,1.8893147
2022-01-05 02:00:00+03:00,0.0,0.0,0.40850002,1.0,0.0,0.0,0.98488575,0.0,2.1325,0.0,0.0,0.0,0.92195445,0.0,12.280499,29.0,0.0,0.0,3.482815,2022-01-05,2022,1,5,2,5,1,2,0.0,10.0,4.9405,0.0,0.0,1.7965517
2022-01-05 03:00:00+03:00,0.0,0.0,0.25850004,3.0,0.0,0.0,1.9104973,0.0,1.6325,0.0,0.0,0.0,0.8062258,0.0,13.280499,33.0,0.0,0.0,3.905125,2022-01-05,2022,1,5,3,5,1,2,0.0,12.0,5.0571666,0.0,0.0,2.2072828
2022-01-05 04:00:00+03:00,0.13,0.0,0.20850003,76.0,0.0,0.0,2.158703,0.0,1.6825,71.0,0.0,0.0,1.4560219,0.0,13.1305,21.0,0.0,0.0,4.1773195,2022-01-05,2022,1,5,4,5,1,2,0.0,56.0,5.0071664,0.0,0.0,2.5973482
2022-01-05 05:00:00+03:00,3.19,0.0,-0.041499972,25.0,0.0,0.0,1.9235383,0.0,1.1825,100.0,0.0,0.0,1.2369317,0.0,12.7305,18.0,0.0,0.0,4.103657,2022-01-05,2022,1,5,5,5,1,2,0.0,47.666668,4.623833,0.0,0.0,2.4213755
2022-01-05 06:00:00+03:00,44.07,0.0,1.6585,33.0,0.0,0.0,1.3038404,0.0,1.5325,100.0,0.0,0.0,1.2165525,0.0,12.6305,46.0,0.0,0.0,3.6124785,2022-01-05,2022,1,5,6,5,1,2,0.0,59.666668,5.2738333,0.0,0.0,2.0442905
2022-01-05 07:00:00+03:00,130.31,0.0,4.4585,67.0,0.0,0.0,1.3928387,0.0,2.5825,100.0,0.0,0.0,0.92195445,0.0,12.780499,47.0,0.0,0.0,4.031129,2022-01-05,2022,1,5,7,5,1,2,0.0,71.333336,6.6071663,0.0,0.0,2.1153073
2022-01-05 08:00:00+03:00,262.49,0.0,4.2585,39.0,0.0,0.0,1.3892444,1.0,3.0825,100.0,0.0,0.0,0.6708204,0.0,12.6305,50.0,0.0,0.0,4.5343137,2022-01-05,2022,1,5,8,5,1,2,0.33333334,63.0,6.657167,0.0,0.0,2.198126
2022-01-05 09:00:00+03:00,522.93,37.0,2.0585,0.0,19.0,0.0,1.3416408,33.0,4.2825,100.0,0.0,0.0,0.9433981,7.0,12.8305,65.0,1.0,0.0,4.675468,2022-01-05,2022,1,5,9,5,1,2,25.666666,55.0,6.3904996,6.6666665,0.0,2.320169
2022-01-05 10:00:00+03:00,452.0,186.0,5.5085,0.0,132.0,0.0,1.029563,112.0,5.4325,51.0,6.0,0.0,0.60827625,92.0,13.6805,40.0,44.0,0.0,4.8083262,2022-01-05,2022,1,5,10,5,1,2,130.0,30.333334,8.207167,60.666668,0.0,2.148722
2022-01-05 11:00:00+03:00,541.36,336.0,8.2085,0.0,267.0,0.0,1.1401755,301.0,6.8824997,54.0,181.0,0.0,1.0,213.0,14.6305,42.0,120.0,0.0,4.763402,2022-01-05,2022,1,5,11,5,1,2,283.33334,32.0,9.9071665,189.33333,0.0,2.3011925
2022-01-05 12:00:00+03:00,712.66,446.0,10.9085,0.0,369.0,0.0,1.9104973,396.0,8.132501,54.0,249.0,0.0,1.9416487,287.0,15.7305,82.0,164.0,0.0,4.883646,2022-01-05,2022,1,5,12,5,1,2,376.33334,45.333332,11.5905,260.66666,0.0,2.9119308
2022-01-05 13:00:00+03:00,708.38,500.0,12.5085,7.0,421.0,0.0,3.0528674,390.0,9.132501,77.0,192.0,0.0,2.570992,244.0,16.5805,100.0,74.0,0.0,4.8754487,2022-01-05,2022,1,5,13,5,1,2,378.0,61.333332,12.7405,229.0,0.0,3.4997692
2022-01-05 14:00:00+03:00,673.17,491.0,12.4085,7.0,407.0,0.0,3.5468295,282.0,9.1825,36.0,68.0,0.0,3.0870697,236.0,17.330502,100.0,71.0,0.0,5.2469034,2022-01-05,2022,1,5,14,5,1,2,336.33334,47.666668,12.973834,182.0,0.0,3.9602673
2022-01-05 15:00:00+03:00,466.79,429.0,12.2585,3.0,349.0,0.0,2.842534,301.0,8.5825,59.0,148.0,0.0,2.863564,232.0,17.1805,100.0,53.0,0.0,5.2630787,2022-01-05,2022,1,5,15,5,1,2,320.66666,54.0,12.673833,183.33333,0.0,3.6563923
2022-01-05 16:00:00+03:00,600.31,309.0,11.7085,5.0,239.0,0.0,2.7784889,233.0,8.0325,23.0,139.0,0.0,2.5612497,142.0,17.1805,59.0,15.0,0.0,5.481788,2022-01-05,2022,1,5,16,5,1,2,228.0,29.0,12.307167,131.0,0.0,3.6071758
2022-01-05 17:00:00+03:00,280.36,156.0,9.2585,8.0,103.0,0.0,1.9924859,100.0,6.7825,8.0,50.0,0.0,2.0518284,139.0,16.6805,100.0,60.0,0.0,5.2810984,2022-01-05,2022,1,5,17,5,1,2,131.66667,38.666668,10.9071665,71.0,0.0,3.108471
2022-01-05 18:00:00+03:00,81.6,23.0,5.2085,13.0,11.0,0.0,2.3537204,6.0,4.9325,16.0,1.0,0.0,1.4866068,20.0,15.780499,100.0,2.0,0.0,5.162364,2022-01-05,2022,1,5,18,5,1,2,16.333334,43.0,8.6405,4.6666665,0.0,3.0008972
2022-01-05 19:00:00+03:00,7.56,0.0,4.4085,15.0,0.0,0.0,2.158703,0.0,4.4325,73.0,0.0,0.0,1.9416488,0.0,15.4805,100.0,0.0,0.0,4.8764744,2022-01-05,2022,1,5,19,5,1,2,0.0,62.666668,8.107166,0.0,0.0,2.9922752
2022-01-05 20:00:00+03:00,0.1,0.0,3.8585,37.0,0.0,0.0,2.236068,0.0,5.1825,100.0,0.0,0.0,0.7211103,0.0,15.1805,67.0,0.0,0.0,4.5793014,2022-01-05,2022,1,5,20,5,1,2,0.0,68.0,8.073833,0.0,0.0,2.51216
2022-01-05 21:00:00+03:00,0.0,0.0,3.2585,41.0,0.0,0.0,2.418677,0.0,5.5325,100.0,0.0,0.0,0.53851646,0.0,14.7305,100.0,0.0,0.0,4.770744,2022-01-05,2022,1,5,21,5,1,2,0.0,80.333336,7.8405,0.0,0.0,2.5759792
2022-01-05 22:00:00+03:00,0.0,0.0,2.9585,46.0,0.0,0.0,2.4166093,0.0,5.5325,100.0,0.0,0.0,0.92195445,0.0,14.8805,65.0,0.0,0.0,4.5793014,2022-01-05,2022,1,5,22,5,1,2,0.0,70.333336,7.790499,0.0,0.0,2.6392882
2022-01-05 23:00:00+03:00,0.0,0.0,2.9085002,63.0,0.0,0.0,2.3259406,0.0,5.4824996,100.0,0.0,0.0,1.0,0.0,14.6805,37.0,0.0,0.0,4.4777226,2022-01-05,2022,1,5,23,5,1,2,0.0,66.666664,7.6905,0.0,0.0,2.601221
2022-01-06 00:00:00+03:00,0.0,0.0,3.0584998,62.0,0.0,0.0,2.1931713,0.0,5.4824996,100.0,0.0,0.0,0.84852815,0.0,14.280499,67.0,0.0,0.0,4.304649,2022-01-06,2022,1,6,0,6,1,3,0.0,76.333336,7.6071663,0.0,0.0,2.4487827
2022-01-06 01:00:00+03:00,0.0,0.0,2.7585,68.0,0.0,0.0,2.1540658,0.0,5.3824997,100.0,0.0,0.0,1.118034,0.0,14.030499,76.0,0.0,0.0,4.494441,2022-01-06,2022,1,6,1,6,1,3,0.0,81.333336,7.3904996,0.0,0.0,2.588847
2022-01-06 02:00:00+03:00,0.0,0.0,3.3084998,61.0,0.0,0.0,1.7720045,0.0,5.2825,100.0,0.0,0.0,1.6155494,0.0,13.780499,16.0,0.0,0.0,4.2201896,2022-01-06,2022,1,6,2,6,1,3,0.0,59.0,7.457166,0.0,0.0,2.5359144
2022-01-06 03:00:00+03:00,0.04,0.0,4.0585,67.0,0.0,0.0,1.868154,0.0,5.2825,100.0,0.0,0.0,2.5495098,0.0,13.9805,97.0,0.0,0.0,3.2802439,2022-01-06,2022,1,6,3,6,1,3,0.0,88.0,7.773833,0.0,0.0,2.5659692
2022-01-06 04:00:00+03:00,1.71,0.0,3.8084998,77.0,0.0,0.0,1.8973665,0.0,4.9325,100.0,0.0,0.0,2.2561028,0.0,13.9805,94.0,0.0,0.0,3.2802439,2022-01-06,2022,1,6,4,6,1,3,0.0,90.333336,7.5738335,0.0,0.0,2.4779043
2022-01-06 05:00:00+03:00,25.24,0.0,3.7085,61.0,0.0,0.0,2.0248456,0.0,4.8824997,100.0,0.0,0.0,2.2,0.0,14.1805,80.0,0.0,0.0,3.8418746,2022-01-06,2022,1,6,5,6,1,3,0.0,80.333336,7.5905,0.0,0.0,2.688907
2022-01-06 06:00:00+03:00,220.36,0.0,3.7585,83.0,0.0,0.0,2.118962,0.0,4.9325,100.0,0.0,0.0,1.811077,0.0,14.280499,85.0,0.0,0.0,4.3266616,2022-01-06,2022,1,6,6,6,1,3,0.0,89.333336,7.657167,0.0,0.0,2.7522335
2022-01-06 07:00:00+03:00,622.52,0.0,3.5085,87.0,0.0,0.0,1.9646883,0.0,4.8325,100.0,0.0,0.0,1.7262677,0.0,13.9805,100.0,0.0,0.1,4.140048,2022-01-06,2022,1,6,7,6,1,3,0.0,95.666664,7.4405,0.0,0.033333335,2.6103346
2022-01-06 08:00:00+03:00,881.17,0.0,3.0584998,88.0,0.0,0.0,1.6763055,1.0,4.9325,100.0,0.0,0.0,2.158703,0.0,13.9305,100.0,0.0,0.1,4.080441,2022-01-06,2022,1,6,8,6,1,3,0.33333334,96.0,7.3071666,0.0,0.033333335,2.6384833
2022-01-06 09:00:00+03:00,988.11,28.0,4.0585,75.0,7.0,0.0,1.5297059,33.0,5.4824996,100.0,6.0,0.0,2.529822,5.0,13.7305,86.0,1.0,0.0,3.8600519,2022-01-06,2022,1,6,9,6,1,3,22.0,87.0,7.7571664,4.6666665,0.0,2.63986
2022-01-06 10:00:00+03:00,1059.89,149.0,5.7585,85.0,74.0,0.0,1.746425,66.0,5.9325,100.0,2.0,0.0,2.5942245,92.0,14.280499,54.0,38.0,0.0,4.0,2022-01-06,2022,1,6,10,6,1,3,102.333336,79.666664,8.6571665,38.0,0.0,2.7802165
2022-01-06 11:00:00+03:00,1084.74,274.0,7.9585,69.0,153.0,0.0,1.6124516,106.0,6.6324997,100.0,5.0,0.0,2.3600848,174.0,15.030499,35.0,72.0,0.0,4.3416586,2022-01-06,2022,1,6,11,6,1,3,184.66667,68.0,9.873833,76.666664,0.0,2.7713983
2022-01-06 12:00:00+03:00,1075.55,415.0,10.8585,100.0,305.0,0.0,2.280351,163.0,7.4824996,100.0,7.0,0.0,1.6401219,251.0,15.8805,51.0,138.0,0.0,4.9648767,2022-01-06,2022,1,6,12,6,1,3,276.33334,83.666664,11.4071665,150.0,0.0,2.9617832
2022-01-06 13:00:00+03:00,1073.07,400.0,12.7085,49.0,243.0,0.0,3.5805027,199.0,8.1825,100.0,2.0,0.0,1.104536,369.0,17.230501,27.0,247.0,0.0,4.632494,2022-01-06,2022,1,6,13,6,1,3,322.66666,58.666668,12.707166,164.0,0.0,3.1058443
2022-01-06 14:00:00+03:00,965.33,444.0,12.9585,27.0,319.0,0.0,4.6400433,234.0,8.882501,100.0,33.0,0.0,0.8062258,407.0,17.980501,22.0,274.0,0.0,4.509989,2022-01-06,2022,1,6,14,6,1,3,361.66666,49.666668,13.273834,208.66667,0.0,3.3187525
2022-01-06 15:00:00+03:00,768.0,372.0,12.8085,18.0,249.0,0.0,3.6891732,175.0,9.132501,100.0,26.0,0.0,2.4207437,361.0,17.980501,16.0,230.0,0.0,5.1088157,2022-01-06,2022,1,6,15,6,1,3,302.66666,44.666668,13.307167,168.33333,0.0,3.7395775
2022-01-06 16:00:00+03:00,777.35,313.0,12.0085,7.0,242.0,0.0,3.2449963,204.0,8.6825,22.0,101.0,0.0,3.1144822,283.0,17.7805,72.0,180.0,0.0,5.135173,2022-01-06,2022,1,6,16,6,1,3,266.66666,33.666668,12.823833,174.33333,0.0,3.8315506
2022-01-06 17:00:00+03:00,585.97,160.0,10.2585,7.0,106.0,0.0,1.3453624,92.0,7.4824996,15.0,44.0,0.0,3.3600597,145.0,16.5805,100.0,67.0,0.0,4.3965893,2022-01-06,2022,1,6,17,6,1,3,132.33333,40.666668,11.440499,72.333336,0.0,3.034004
2022-01-06 18:00:00+03:00,323.56,25.0,5.8085,18.0,12.0,0.0,2.3600848,6.0,5.9325,23.0,1.0,0.0,3.5846896,42.0,15.3305,100.0,10.0,0.0,3.4539833,2022-01-06,2022,1,6,18,6,1,3,24.333334,47.0,9.023833,7.6666665,0.0,3.1329193
2022-01-06 19:00:00+03:00,58.46,0.0,5.0085,51.0,0.0,0.0,1.7029387,0.0,5.3325,37.0,0.0,0.0,3.8600519,0.0,14.530499,100.0,0.0,0.0,2.7294688,2022-01-06,2022,1,6,19,6,1,3,0.0,62.666668,8.2905,0.0,0.0,2.7641532
2022-01-06 20:00:00+03:00,0.13,0.0,4.6085,63.0,0.0,0.0,2.0024984,0.0,5.2324996,75.0,0.0,0.0,4.1761227,0.0,14.1305,100.0,0.0,0.0,2.4758837,2022-01-06,2022,1,6,20,6,1,3,0.0,79.333336,7.9905,0.0,0.0,2.884835
2022-01-06 21:00:00+03:00,0.0,0.0,4.2585,69.0,0.0,0.0,1.8027756,0.0,4.6324997,46.0,0.0,0.0,3.956008,0.0,13.9305,100.0,0.0,0.0,2.9068882,2022-01-06,2022,1,6,21,6,1,3,0.0,71.666664,7.6071663,0.0,0.0,2.8885572
2022-01-06 22:00:00+03:00,0.0,0.0,3.0584998,84.0,0.0,0.0,1.3152945,0.0,4.3824997,44.0,0.0,0.0,3.420526,0.0,13.8305,100.0,0.0,0.0,2.9832866,2022-01-06,2022,1,6,22,6,1,3,0.0,76.0,7.0905,0.0,0.0,2.573036
2022-01-06 23:00:00+03:00,0.0,0.0,3.2585,91.0,0.0,0.0,1.360147,0.0,4.2324996,58.0,0.0,0.0,3.2557642,0.0,13.3305,96.0,0.0,0.0,2.9698482,2022-01-06,2022,1,6,23,6,1,3,0.0,81.666664,6.9405,0.0,0.0,2.5285866
2022-01-07 00:00:00+03:00,0.0,0.0,3.0584998,100.0,0.0,0.0,1.5811388,0.0,4.2324996,100.0,0.0,0.0,3.1256998,0.0,13.280499,100.0,0.0,0.0,2.9732137,2022-01-07,2022,1,7,0,7,1,4,0.0,100.0,6.8571663,0.0,0.0,2.5600173
2022-01-07 01:00:00+03:00,0.0,0.0,2.7585,100.0,0.0,0.0,1.603122,0.0,4.4325,72.0,0.0,0.0,3.1780496,0.0,13.3805,100.0,0.0,0.0,3.1890438,2022-01-07,2022,1,7,1,7,1,4,0.0,90.666664,6.8571663,0.0,0.0,2.6567385
2022-01-07 02:00:00+03:00,0.0,0.0,2.1585002,100.0,0.0,0.0,1.4035668,0.0,4.5825,43.0,0.0,0.0,3.613862,0.0,13.4305,100.0,0.0,0.0,3.764306,2022-01-07,2022,1,7,2,7,1,4,0.0,81.0,6.7238336,0.0,0.0,2.927245
2022-01-07 03:00:00+03:00,0.02,0.0,2.6585002,100.0,0.0,0.0,1.1401755,0.0,5.3824997,97.0,0.0,0.0,3.733631,0.0,13.4805,100.0,0.0,0.1,3.3970575,2022-01-07,2022,1,7,3,7,1,4,0.0,99.0,7.1738334,0.0,0.033333335,2.756955
2022-01-07 04:00:00+03:00,0.64,0.0,2.1085,99.0,0.0,0.0,0.86023253,0.0,5.1324997,100.0,0.0,0.0,3.733631,0.0,13.2305,100.0,0.0,0.0,3.2649655,2022-01-07,2022,1,7,4,7,1,4,0.0,99.666664,6.8238335,0.0,0.0,2.6196096
2022-01-07 05:00:00+03:00,20.92,0.0,2.9585,100.0,0.0,0.0,1.3928387,0.0,5.3325,100.0,0.0,0.0,3.8078866,0.0,13.1805,100.0,0.0,0.0,3.1827662,2022-01-07,2022,1,7,5,7,1,4,0.0,100.0,7.157167,0.0,0.0,2.7944973
2022-01-07 06:00:00+03:00,213.65,0.0,2.2085,100.0,0.0,0.0,1.6763055,0.0,5.3824997,100.0,0.0,0.0,3.6715121,0.0,12.8805,100.0,0.0,0.1,2.9068882,2022-01-07,2022,1,7,6,7,1,4,0.0,100.0,6.8238335,0.0,0.033333335,2.7515686
2022-01-07 07:00:00+03:00,521.4,0.0,3.0085,100.0,0.0,0.0,0.781025,0.0,5.2825,100.0,0.0,0.0,3.3120992,0.0,12.9805,100.0,0.0,0.0,3.0610456,2022-01-07,2022,1,7,7,7,1,4,0.0,100.0,7.0905,0.0,0.0,2.3847234
2022-01-07 08:00:00+03:00,884.81,0.0,2.1085,100.0,0.0,0.0,0.6708204,1.0,5.1324997,100.0,0.0,0.0,3.443835,0.0,13.0805,100.0,0.0,0.2,2.9068882,2022-01-07,2022,1,7,8,7,1,4,0.33333334,100.0,6.773833,0.0,0.06666667,2.3405144
2022-01-07 09:00:00+03:00,1003.28,28.0,3.0584998,93.0,5.0,0.0,0.56568545,61.0,6.1825,100.0,10.0,0.0,3.847077,4.0,12.9805,100.0,0.0,0.0,2.842534,2022-01-07,2022,1,7,9,7,1,4,31.0,97.666664,7.407167,5.0,0.0,2.418432
2022-01-07 10:00:00+03:00,1030.64,142.0,5.9084997,100.0,71.0,0.0,0.36055514,159.0,7.7324996,100.0,32.0,0.0,3.577709,43.0,13.4805,100.0,4.0,0.1,2.9681644,2022-01-07,2022,1,7,10,7,1,4,114.666664,100.0,9.0405,35.666668,0.033333335,2.3021429
2022-01-07 11:00:00+03:00,944.72,273.0,7.9084997,93.0,148.0,0.0,1.0440307,259.0,8.9825,100.0,68.0,0.0,3.6069376,75.0,13.5805,100.0,4.0,0.1,3.6891732,2022-01-07,2022,1,7,11,7,1,4,202.33333,97.666664,10.1571665,73.333336,0.033333335,2.7800472
2022-01-07 12:00:00+03:00,759.16,295.0,8.6585,77.0,131.0,0.0,1.3928387,328.0,9.882501,100.0,112.0,0.0,3.7443287,119.0,13.780499,100.0,10.0,0.0,3.2015622,2022-01-07,2022,1,7,12,7,1,4,247.33333,92.333336,10.773833,84.333336,0.0,2.7795765
2022-01-07 13:00:00+03:00,691.03,408.0,10.1585,96.0,250.0,0.0,1.2806249,378.0,10.3325,100.0,140.0,0.0,3.8832977,87.0,13.780499,100.0,0.0,0.2,2.8844411,2022-01-07,2022,1,7,13,7,1,4,291.0,98.666664,11.423833,130.0,0.06666667,2.682788
2022-01-07 14:00:00+03:00,503.58,349.0,10.7585,64.0,197.0,0.0,1.3453624,379.0,10.5325,100.0,151.0,0.0,3.920459,108.0,14.030499,100.0,0.0,0.3,2.7202942,2022-01-07,2022,1,7,14,7,1,4,278.66666,88.0,11.773833,116.0,0.1,2.6620386
2022-01-07 15:00:00+03:00,559.09,253.0,12.3085,64.0,119.0,0.0,1.0770329,299.0,10.4825,99.0,111.0,0.0,4.9406476,110.0,14.280499,97.0,26.0,0.0,0.9433981,2022-01-07,2022,1,7,15,7,1,4,220.66667,86.666664,12.357166,85.333336,0.0,2.3203595
2022-01-07 16:00:00+03:00,476.5,188.0,11.8585,98.0,90.0,0.0,1.2806249,199.0,9.8325,100.0,59.0,0.0,5.108816,91.0,14.1305,69.0,21.0,0.2,0.60827625,2022-01-07,2022,1,7,16,7,1,4,159.33333,89.0,11.940499,56.666668,0.06666667,2.3325725
2022-01-07 17:00:00+03:00,366.41,83.0,10.4585,80.0,25.0,0.0,0.9433981,87.0,8.6825,100.0,15.0,0.0,4.527693,98.0,13.8805,100.0,26.0,0.2,2.1633308,2022-01-07,2022,1,7,17,7,1,4,89.333336,93.333336,11.007167,22.0,0.06666667,2.5448072
2022-01-07 18:00:00+03:00,413.26,21.0,9.4585,48.0,7.0,0.0,1.555635,6.0,7.2825,100.0,0.0,0.0,4.6861496,18.0,13.3305,21.0,4.0,0.4,1.421267,2022-01-07,2022,1,7,18,7,1,4,15.0,56.333332,10.023833,3.6666667,0.13333334,2.5543506
2022-01-07 19:00:00+03:00,79.6,0.0,8.2085,36.0,0.0,0.0,0.6,0.0,6.6825,100.0,0.0,0.0,4.4687805,0.0,12.280499,96.0,0.0,0.0,1.4866068,2022-01-07,2022,1,7,19,7,1,4,0.0,77.333336,9.057166,0.0,0.0,2.1851292
2022-01-07 20:00:00+03:00,1.27,0.0,4.3085,2.0,0.0,0.0,1.3038404,0.0,6.3325,31.0,0.0,0.0,4.080441,0.0,12.3305,50.0,0.0,0.0,1.4422206,2022-01-07,2022,1,7,20,7,1,4,0.0,27.666666,7.657167,0.0,0.0,2.2755005
2022-01-07 21:00:00+03:00,0.0,0.0,3.4585,2.0,0.0,0.0,1.2369317,0.0,5.8325,11.0,0.0,0.0,4.2720017,0.0,11.8305,38.0,0.0,0.0,1.8867962,2022-01-07,2022,1,7,21,7,1,4,0.0,17.0,7.0405,0.0,0.0,2.4652433
2022-01-07 22:00:00+03:00,0.0,0.0,3.3084998,36.0,0.0,0.0,1.0440307,0.0,5.5325,28.0,0.0,0.0,4.104875,0.0,11.4805,96.0,0.0,0.0,2.0,2022-01-07,2022,1,7,22,7,1,4,0.0,53.333332,6.773833,0.0,0.0,2.3829687
2022-01-07 23:00:00+03:00,0.0,0.0,2.7085,100.0,0.0,0.0,0.8544004,0.0,5.3824997,52.0,0.0,0.0,3.8275318,0.0,11.4805,99.0,0.0,0.0,2.4758837,2022-01-07,2022,1,7,23,7,1,4,0.0,83.666664,6.523833,0.0,0.0,2.3859386
2022-01-08 00:00:00+03:00,0.0,0.0,1.8585,100.0,0.0,0.0,1.118034,0.0,5.1825,37.0,0.0,0.0,3.8587563,0.0,11.6305,100.0,0.0,0.0,3.4205263,2022-01-08,2022,1,8,0,8,1,5,0.0,79.0,6.223833,0.0,0.0,2.7991056
2022-01-08 01:00:00+03:00,0.0,0.0,1.7585,92.0,0.0,0.0,1.2083046,0.0,4.8824997,21.0,0.0,0.0,4.167733,0.0,11.7305,100.0,0.0,0.0,3.0413814,2022-01-08,2022,1,8,1,8,1,5,0.0,71.0,6.123833,0.0,0.0,2.8058064
2022-01-08 02:00:00+03:00,0.0,0.0,1.1085,100.0,0.0,0.0,1.2529964,0.0,4.5325,20.0,0.0,0.0,4.1146083,0.0,11.8305,100.0,0.0,0.0,4.1773195,2022-01-08,2022,1,8,2,8,1,5,0.0,73.333336,5.8238335,0.0,0.0,3.1816413
2022-01-08 03:00:00+03:00,0.0,0.0,2.3585,82.0,0.0,0.0,1.2041595,0.0,4.7324996,12.0,0.0,0.0,4.909175,0.0,12.2305,100.0,0.0,0.0,3.8600519,2022-01-08,2022,1,8,3,8,1,5,0.0,64.666664,6.4405,0.0,0.0,3.3244622
2022-01-08 04:00:00+03:00,0.29,0.0,1.3085,87.0,0.0,0.0,1.3038405,0.0,4.5325,11.0,0.0,0.0,4.8826222,0.0,12.3805,100.0,0.0,0.0,3.0610456,2022-01-08,2022,1,8,4,8,1,5,0.0,66.0,6.0738335,0.0,0.0,3.082503
2022-01-08 05:00:00+03:00,6.87,0.0,0.80850005,68.0,0.0,0.0,1.0816654,0.0,4.2825,8.0,0.0,0.0,4.743417,0.0,12.1305,100.0,0.0,0.0,2.7802877,2022-01-08,2022,1,8,5,8,1,5,0.0,58.666668,5.7405,0.0,0.0,2.8684566
2022-01-08 06:00:00+03:00,122.84,0.0,0.55850005,97.0,0.0,0.0,0.8062258,0.0,4.0825,7.0,0.0,0.0,4.632494,0.0,11.5805,100.0,0.0,0.0,2.5,2022-01-08,2022,1,8,6,8,1,5,0.0,68.0,5.407167,0.0,0.0,2.64624
2022-01-08 07:00:00+03:00,540.36,0.0,-0.24149996,100.0,0.0,0.0,0.7211103,0.0,3.9325001,4.0,0.0,0.0,4.6872168,0.0,11.4805,100.0,0.0,0.0,2.3600848,2022-01-08,2022,1,8,7,8,1,5,0.0,68.0,5.0571666,0.0,0.0,2.5894706
2022-01-08 08:00:00+03:00,917.06,0.0,-0.49150002,100.0,0.0,0.0,0.5,1.0,3.8325,0.0,0.0,0.0,4.548626,0.0,11.6305,100.0,0.0,0.0,2.624881,2022-01-08,2022,1,8,8,8,1,5,0.33333334,66.666664,4.9905,0.0,0.0,2.5578356
2022-01-08 09:00:00+03:00,1081.95,34.0,1.5585,100.0,15.0,0.0,0.28284273,81.0,5.2324996,0.0,42.0,0.0,4.9406476,5.0,11.9805,100.0,0.0,0.0,2.4758837,2022-01-08,2022,1,8,9,8,1,5,40.0,66.666664,6.2571664,19.0,0.0,2.566458
